"Project ID","Monitoring Location ID","Activity Media Name","Activity Media Subdivision Name","Activity ID","Activity Start Date","Activity Start Time","Activity End Date","Activity End Time","Activity Latitude","Activity Longitude","Activity Source Map Scale","Activity Type","Activity Depth/Height Measure","Activity Depth/Height Unit","Activity Top Depth/Height Measure","Activity Top Depth/Height Unit","Activity Bottom Depth/Height Measure","Activity Bottom Depth/Height Unit","Activity Relative Depth Name","Activity Comment","Characteristic Name","Result Analytical Method ID","Result Analytical Method Context","Method Speciation","Result Value","Result Unit","Result Qualifier","Result Status ID","Result Weight Basis","Statistical Base Code","Result Sample Fraction","Result Value Type","Result Comment","Sample Collection Method ID","Equipment ID","Result Detection Condition","Result Detection Limit Type 1","Result Detection Limit Value 1","Result Detection Limit Unit 1","Result Detection Limit Type 2","Result Detection Limit Value 2","Result Detection Limit Unit 2","Laboratory Accreditation Indicator","Laboratory Name","Laboratory Sample ID","Analysis Start Date","Analysis Start Time","Biological Intent","Subject Taxonomic Name","Thermal Preservative","Sample Container Type","Sample Container Color","Chemical Preservative"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-05-11-Total P","2021-05-11","09:06:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,0.0396,"mg/L","J","Accepted","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341008","2021-05-18","18:56:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-05-11-As","2021-05-11","09:06:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341029","2021-05-21","07:36:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-05-11-Cd","2021-05-11","09:06:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341029","2021-05-21","07:36:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-05-11-Cr","2021-05-11","09:06:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341029","2021-05-21","07:36:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-05-11-Cu","2021-05-11","09:06:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341029","2021-05-21","07:36:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-05-11-Pb","2021-05-11","09:06:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341029","2021-05-21","07:36:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000024","Water","Surface Water","KBL_t_30.0-2021-05-11-Zn","2021-05-11","09:06:00",NA,NA,60.489963,"-150.86098200000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341029","2021-05-21","07:36:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-Total Nitrate/Nitrite-N","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,0.25,"mg/L","=","Rejected","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341007","2021-05-15","13:20:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-Total P","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,0.0392,"mg/L","J","Accepted","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341007","2021-05-18","18:53:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-As","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,2.7,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341031","2021-05-21","07:39:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-Cd","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341031","2021-05-21","07:39:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-Cr","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341031","2021-05-21","07:39:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-Cu","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,0.455,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341031","2021-05-21","07:39:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-Pb","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,0.114,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341031","2021-05-21","07:39:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-Zn","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341031","2021-05-21","07:39:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-Total Nitrate/Nitrite-N-DUP","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,0.226,"mg/L","=","Rejected","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341009","2021-05-15","13:28:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000025","Water","Surface Water","KBL_m_31.0-2021-05-11-Total P-DUP","2021-05-11","10:13:00",NA,NA,60.498284,"-150.86312100000001",NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,0.0174,"mg/L","J","Accepted","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341009","2021-05-18","18:57:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000026","Water","Surface Water","KBL_t_36.0-2021-05-11-Total Nitrate/Nitrite-N","2021-05-11","10:50:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,NA,"mg/L","U","Rejected","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341010","2021-05-15","13:30:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000026","Water","Surface Water","KBL_t_36.0-2021-05-11-Total P","2021-05-11","10:50:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,0.0391,"mg/L","J","Accepted","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341010","2021-05-18","18:57:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000026","Water","Surface Water","KBL_t_36.0-2021-05-11-As","2021-05-11","10:50:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,4.88,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341033","2021-05-21","08:57:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000026","Water","Surface Water","KBL_t_36.0-2021-05-11-Cd","2021-05-11","10:50:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341033","2021-05-21","08:57:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000026","Water","Surface Water","KBL_t_36.0-2021-05-11-Cr","2021-05-11","10:50:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341033","2021-05-21","08:57:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000026","Water","Surface Water","KBL_t_36.0-2021-05-11-Cu","2021-05-11","10:50:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,0.368,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341033","2021-05-21","08:57:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000026","Water","Surface Water","KBL_t_36.0-2021-05-11-Pb","2021-05-11","10:50:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,0.0735,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341033","2021-05-21","08:57:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000026","Water","Surface Water","KBL_t_36.0-2021-05-11-Zn","2021-05-11","10:50:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341033","2021-05-21","08:57:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000027","Water","Surface Water","KBL_m_40.0-2021-05-11-Total Nitrate/Nitrite-N","2021-05-11","09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,0.33,"mg/L","=","Rejected","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341011","2021-05-15","13:32:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000027","Water","Surface Water","KBL_m_40.0-2021-05-11-Total P","2021-05-11","09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Accepted","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341011","2021-05-18","18:58:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000027","Water","Surface Water","KBL_m_40.0-2021-05-11-As","2021-05-11","09:58:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341034","2021-05-21","09:00:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000027","Water","Surface Water","KBL_m_40.0-2021-05-11-Cd","2021-05-11","09:58:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341034","2021-05-21","09:00:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000027","Water","Surface Water","KBL_m_40.0-2021-05-11-Cr","2021-05-11","09:58:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341034","2021-05-21","09:00:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000027","Water","Surface Water","KBL_m_40.0-2021-05-11-Cu","2021-05-11","09:58:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,0.545,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341034","2021-05-21","09:00:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000027","Water","Surface Water","KBL_m_40.0-2021-05-11-Pb","2021-05-11","09:58:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,0.127,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341034","2021-05-21","09:00:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000027","Water","Surface Water","KBL_m_40.0-2021-05-11-Zn","2021-05-11","09:58:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341034","2021-05-21","09:00:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000028","Water","Surface Water","KBL_m_43.0-2021-05-11-Total Nitrate/Nitrite-N","2021-05-11","09:34:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,0.36,"mg/L","=","Rejected","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341012","2021-05-15","13:34:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000028","Water","Surface Water","KBL_m_43.0-2021-05-11-Total P","2021-05-11","09:34:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,0.0228,"mg/L","J","Accepted","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341012","2021-05-18","18:59:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000028","Water","Surface Water","KBL_m_43.0-2021-05-11-As","2021-05-11","09:34:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341035","2021-05-21","09:03:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000028","Water","Surface Water","KBL_m_43.0-2021-05-11-Cd","2021-05-11","09:34:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341035","2021-05-21","09:03:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000028","Water","Surface Water","KBL_m_43.0-2021-05-11-Cr","2021-05-11","09:34:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341035","2021-05-21","09:03:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000028","Water","Surface Water","KBL_m_43.0-2021-05-11-Cu","2021-05-11","09:34:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,0.959,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341035","2021-05-21","09:03:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000028","Water","Surface Water","KBL_m_43.0-2021-05-11-Pb","2021-05-11","09:34:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,0.187,"ug/L","J","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341035","2021-05-21","09:03:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000028","Water","Surface Water","KBL_m_43.0-2021-05-11-Zn","2021-05-11","09:34:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Zinc","200.8","USEPA",NA,NA,"ug/L","U","Rejected","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",10,"ug/L","Method Detection Level",5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1212341035","2021-05-21","09:03:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3"
10000007,"KENAI_WQX-10000029","Water","Surface Water","KBL_t_44.0-2021-05-11-Total Nitrate/Nitrite-N","2021-05-11","08:57:00",NA,NA,60.481518,"-150.632498",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,0.603,"mg/L","=","Rejected","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341013","2021-05-15","13:35:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
10000007,"KENAI_WQX-10000029","Water","Surface Water","KBL_t_44.0-2021-05-11-Total P","2021-05-11","08:57:00",NA,NA,60.481518,"-150.632498",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,0.0151,"mg/L","J","Accepted","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1212341013","2021-05-18","19:00:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4"
